ID1,ID2,X1,X2,Y
586,586,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F__OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O,Z52.6__K71.8__K71.7__A06.4__C22.0__C22.3__K70.0__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
587,587,O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__D47.Z1__C17.9__C78.4__D37.2__C17.8__D13.30__D13.39__Z12.13__H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,1
588,588,OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)C1=CNC2=C1N=CNC2=O,C91.11__C91.12__C91.10,0
589,589,NC(=O)C1=NC=CN=C1__CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4,0
590,590,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2__CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Z76.3__Z76.2,0
591,591,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1__CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1__CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,Z76.3__Z76.2,0
592,592,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,G46.8__G94__C71.7__C71.9__C79.31__D33.0__D33.1__D33.2__D49.6__G37.9__G37.3__G13.1__G09__G13.8__G37.8__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
593,593,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
594,594,CSCC[C@H](N)C(O)=O,C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
595,595,CN1C=C(C=N1)C1=NN2C(C=C1)=NN=C2C(F)(F)C1=CC=C2N=CC=CC2=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,0
596,596,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,C45.9__C45.0__C45.1__C45.2__C45.7,0
597,597,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,I50.20__I50.21__I50.22__I50.30__I50.31__I50.32__I50.40,1
598,598,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC(=CC=C12)[N+]([O-])=O,K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,1
599,599,O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
600,600,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
601,601,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,Z21,1
602,602,CO[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS(O)(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
603,603,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60,0
604,604,COC1=C(OC)C=C2C(OC3=CC(Cl)=C(C=C3)N=C(O)N=C3NOC(C)=C3)=CC=NC2=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C49.A0__C49.A1__C49.A2__C49.A5__C49.A3__C49.A4__C49.A9,1
605,605,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1__NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1,Z21,1
606,606,CCCCS(=N)(=O)CCC(N)C(O)=O__N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,C43.51__C43.9__C43.52__D03.51__C43.8__Z85.820__D03.52,0
607,607,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,B18.2__B18.0__B18.1__B18.8__B18.9__K71.3__K71.4,1
608,608,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1__ClCCN(CCCl)P1(=O)NCCCO1,D46.4__D46.1__D46.A__D46.0__D46.20__D46.21__D46.22__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,1
609,609,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,K65.1__K66.0__N99.4__N73.6__R88.0__Z49.32__Z49.02,1
610,610,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
611,611,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,C81.77__C81.97__C81.17__C81.27__C81.37__C81.47__C81.70__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
612,612,CN1N=NC2=C(N=CN2C1=O)C(N)=O,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,1
613,613,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
614,614,ClCCN(CCCl)P1(=O)NCCCO1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
615,615,ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
616,616,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__K65.1__K66.0__N99.4__N73.6__R88.0__Z49.32__Z49.02__C57.00__C57.01__C57.02,1
617,617,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O__CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1__CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Z21,1
618,618,CN\\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,E10.311__E10.319__E11.311__E11.319__E13.311__E13.319__E10.3513,0
619,619,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
620,620,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,I73.9__I73.89,0
621,621,[H]\\C(=C(\\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,C25.3,0
622,622,CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1__[H][C@@]12C=C(C)CC[C@@]1([H])C(C)(C)OC1=C2C(O)=CC(CCCCC)=C1__CCCCCNC(=O)C1=COC(=N1)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1CC1=CC=CC=C1CCC(O)=O__CC1=CC(O)=CC(C)=C1Cl,G35__C81.18,0
623,623,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N25.0__Q61.4__N23__N26.9__P96.0__Q60.0__Q60.1__N26.2__Q63.0__Q63.2__Z52.4__I75.81__N19__N20.0,0
624,624,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
625,625,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1__NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,C96.20__C96.29__D47.09,0
626,626,CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)C1=CC=CC=C1,C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60__D46.9__D46.C__D46.Z__C90.01__C90.02__C90.00,1
627,627,N[C@@H](CCCNC(N)=N)C(O)=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
628,628,COC1=CC=C(Cl)C(NC2=C(NS(=O)(=O)C3=CC(NC(=O)C(C)(C)N)=CC=C3)N=C3C=CC=CC3=N2)=C1__COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
629,629,CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__K65.1__K66.0__N99.4__N73.6__R88.0__Z49.32__Z49.02__C57.00__C57.01__C57.02,1
630,630,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z52.6__K71.8__K71.7__A06.4__C22.0__C22.3__K70.0__K70.0__K76.0,0
631,631,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K51.80__K51.813__K51.814__K51.90__K51.913__K51.914__K51.811,1
632,632,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
633,633,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C45.9__C45.0__C45.1__C45.2__C45.7,1
634,634,CN(C)\\N=N\\C1=C(N=CN1)C(N)=O,H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,0
635,635,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],K22.2__K22.81__Q39.4__P78.83__I85.00__I85.01__I85.10,1
636,636,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H]__[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
637,637,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F__CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F__CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F__CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F__CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
638,638,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
639,639,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,I25.10__I25.110__I25.119__I25.111__I25.118,1
640,640,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CCC2=CNC3=C2C(O)=NC(=N)N3)C=C1)C(O)=O__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C45.9__C45.0__C45.1__C45.2__C45.7__C25.3__C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5__C96.A__C46.9__C96.22__C46.0__C46.2__C92.31__C92.32,1
641,641,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1__CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z76.3__Z76.2,1
642,642,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC,N85.00__N85.01__N85.02__N99.85,1
643,643,CN(C)C(=N)NC(N)=N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65,1
644,644,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
645,645,CN1N=NC2=C(N=CN2C1=O)C(N)=O__CN1N=NC2=C(N=CN2C1=O)C(N)=O__[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\\C1=CSC(N)=N1)C(O)=O__FC1=CNC(=O)NC1=O__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C96.20__C96.29__D47.09,0
646,646,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
647,647,CCOC1=C(NC(=O)\\C=C\\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
648,648,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
649,649,OC1=NN=C(CC2=CC(C(=O)N3CCN(CC3)C(=O)C3CC3)=C(F)C=C2)C2=CC=CC=C12__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
650,650,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
651,651,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
652,652,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C93.11__C93.12__C93.10,1
653,653,NCCCNCCCCNC(=O)C(O)NC(=O)CCCCCCNC(N)=N,B26.83__A51.44__N11.8__N11.9__N12,1
654,654,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(O)C#C)[C@@H](O)C=C1C[C@@H](O)CC[C@]31C__C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(O)C#C)[C@@H](O)C=C1C[C@@H](O)CC[C@]31C__C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]2(O)C#C)[C@@H](O)C=C1C[C@@H](O)CC[C@]31C,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
655,655,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,Z21,1
656,656,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,1
657,657,ClCCN(CCCl)P1(=O)NCCCO1__N[C@@H](CCCNC(N)=N)C(O)=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
658,658,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\\C1=CSC(N)=N1)C(O)=O,C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11,1
659,659,COC(=O)C1=CC=C2C(NC(=O)\\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
660,660,CN(C)\\N=N\\C1=C(N=CN1)C(N)=O__CSCC[C@H](N)C(O)=O,C43.0__C43.31__C43.51__C43.9__C43.4__C43.52__C43.10,1
661,661,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
662,662,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,D02.20__D02.21__D02.22,0
663,663,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC[C@@]2(O)C#C,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
664,664,ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1,C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60__D47.3,0
665,665,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__ClCCN(CCCl)P1(=O)NCCCO1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60__R11.10__R11.12__R11.14__R11.11__K91.0__O21.2__O21.8,0
666,666,COC1=CC=C(\\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1NC(=O)[C@@H](N)CO,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
